link,Nome,Pontuação,Avaliações,somelier,tipo,origem,Vinícola,Teor Alcoólico,Amadurecimento,Safra,Classificação,Visual,Olfativo,Gustativo,Temperatura de serviço,Potencial de guarda,Harmonização
https://wine.com.br/vinhos/porto-burmester-tawny/prod14711.html,Porto Burmester Tawny,3.5,38,"Vinho do Porto Tawny com aromas mesclados de frutas maduras e secas, com notas de baunilha e castanhas. No paladar, possui acidez equilibrada com a doçura, notas frutadas, de caramelo e amadeiradas. A maior parte das vinhas da Burmester estão dispostas ao longo das encostas em patamares horizontais, onde possui um microclima ideal para o amadurecimento perfeito das uvas. .",Licoroso,Portugal-Douro,Burmester,20.00% ABV,No mínimo 3 anos em madeira.,,Suave/Doce,Rubi com tons alaranjados.,"Mescla de frutas maduras e secas, com notas de baunilha e castanhas.","Acidez equilibrada com a doçura, notas frutadas, de caramelo e amadeiradas. ",13 °C,10 anos,"Frutos secos, tiramisù, pudim de caramelo, chocolate meio amargo, brownie, crepe de doce de leite."
https://wine.com.br/vinhos/porto-burmester-10-years-old-tawny-375-ml/prod14713.html,Porto Burmester 10 years Old Tawny 375 ml,4.5,6,"O Porto Burmester 10 Years Old Tawny conquistou premiações como: Medalha de Prata no Decanter WWA 2015, Medalha de Prata no International Wine Challenge 2015 e Medalha de Prata no IWSC 2015. Com mais de 260 anos de história, a Burmester elabora vinhos do Porto que expressam tipicidade e personalidade, que agradam os paladares mais exigentes do mundo.",Licoroso,Portugal-Douro,Burmester,20.00% ABV,Cerca de 10 anos em cascos de carvalho.,,Suave/Doce,Castanho com reflexos dourados,"Frutas secas, avelã, amêndoa, mel, baunilha","Aveludado, bom corpo, taninos macios, elegante, com notas de frutas secas e final longo",13 °C,8 anos,"Brownie de caramelo, tiramissú, sobremesas com chocolate meio amargo, nozes ou amêndoas, tartelete de maçã, crème brûlée, pavê de chocolate. "
https://wine.com.br/vinhos/jp-azeitao-selecao-do-enologo-tinto-2018/prod22100.html,JP Azeitão Seleção do Enólogo Tinto 2018,4.0,38,"Este tinto tem um estilo ideal para o dia a dia, é frutado, macio, fácil de beber e de combinar com receitas cotidianas. Produzido pela renomada Bacalhôa Vinhos de Portugal, esse rótulo mescla as uvas Aragonez, Castelão e Syrah.",Tinto,Portugal-Península de Setúbal,Bacalhôa Vinhos de Portugal,13.00% ABV,Não passa por amadurecimento.,2018,Meio Seco/Demi-Sec,Rubi,"Ameixa, framboesa, cereja, amora, especiarias","Frutado, bom corpo, taninos macios, acidez agradável",15 °C,5 anos,"Espaguete com almôndegas, risoto de queijo, frango recheado, filé à parmegiana, lasanha gratinada, mix de queijos."
https://wine.com.br/vinhos/ernst-loosen-pfalz-edition-dornfelder-2017/prod22115.html,Ernst Loosen Pfalz Edition Dornfelder 2017,3.5,10,"Assinado por Ernst Loosen, um dos produtores de vinho mais renomados da Alemanha, este rótulo traz a Dornfelder, uma uva tinta nativa do país. O amadurecimento em tanques de aço inox, teve o objetivo de preservar as caraterísticas naturais da uva e do terroir local.",Tinto,Alemanha-Pfalz,Ernst Loosen,12.00% ABV,Em tanque de aço inox.,2017,Meio Seco/Demi-Sec,Rubi,"Amora, cereja, groselha, framboesa, especiarias, mineral","Frutado, leve, acidez agradável, taninos macios",15 °C,5 anos,"Vitela com cenouras, frango com cogumelos guisados, risoto de salmão defumado com Emmental, costelinha de porco com batata doce, moussaka, ravióli de presunto cru com molho branco."
https://wine.com.br/vinhos/batasiolo-sunsi-bianco-langhe-doc-2018/prod23307.html,Batasiolo Sunsi Bianco Langhe DOC 2018,4.0,2,"Este blend das variedades francesas Chardonnay e Sauvignon Blanc é uma agradável revelação ao paladar, com seus aromas de frutas e paladar fresco e leve. Demonstra como estas duas uvas se adaptaram muito bem à região do Piemonte, cujo potencial aqui foi amplamente desenvolvido por esta excelente vinícola, a Batasiolo.",Branco,Itália-Piemonte,Beni di Batasiolo,13.00% ABV,,2018,Seco,Amarelo claro e brilhante,"Expressivo, com notas de frutas como maças e abacaxis, além de um discreto toque de maracujá e nuances herbáceas","Leve, seco, com acidez refrescante",8 °C,3 anos,"Peixe de água doce grelhado ou frito, salada grega, xinxim de galinha, espaguete ao molho branco, pizza quatro queijos, queijos de cabra, e demais frescos em geral."
https://wine.com.br/vinhos/chant-du-coq-selection-jean-vincent-bideau-2016/prod23131.html,Chant du Coq Sélection Jean Vincent Bideau 2016,4.5,72,"Produtor que recebeu Medalha de Ouro por este exemplar no Concours Féminalise 2017. Um vinho encorpado, com taninos elegantes e aroma de frutas vermelhas. Trata-se de uma vinícola familiar, cujo nome Petit Boyer significa “pequena no tamanho, mas grande no coração”.",Tinto,França-Bordeaux,Château Petit Boyer,14.00% ABV,Em tanques de aço inox.,2016,Seco,Rubi,"Frutas vermelhas, como morango e framboesa",Frutado e com taninos macios,15 °C,5 anos,"Carne assada, nhoque ao ragu de carne, quiche de queijo gruyère, cordeiro, risoto de parmesão, bruschetta de presunto cru"
https://wine.com.br/vinhos/vik-a-2016/prod23302.html,Vik A 2016,5.0,7,"Vik A é uma linha exclusiva, elaborada para a Wine pela encantadora vinícola Vik. Seus vinhos ganham vida no Vale do Millahue, conhecido como o lugar do ouro, no Valle del Cachapoal, pelas mãos dos renomados enólogos Patrick Valette e Cristian Vallejo.",Tinto,,Vik,14.10% ABV,23 meses em barricas de carvalho francês.,2016,Seco,Rubi,"Morango maduro, cassis, framboesa, amora, frutas secas, pimenta-do-reino, café","Estruturado, taninos presentes, boa acidez, complexo, final longo, frutado, amadeirado",15 °C,10 anos,"Stinco de cordeiro em redução do próprio molho, plateado chileno, mignon ao molho madeira com purê de mandioquinha, risoto de cogumelos, bife ancho com legumes, carne vermelha na brasa."
https://wine.com.br/vinhos/calyptra-vivendo-reserve-pinot-noir-2016/prod19770.html,Calyptra Vivendo Reserve Pinot Noir 2016,3.0,9,"Elaborado pela vinícola boutique Calyptra, esse exemplar traz a uva Pinot Noir cultivada no Alto Cachapoal, em uma altitude de 1000 m e amadurecida por 26 meses em barricas de carvalho francês. Um achado!",Tinto,,Calyptra,14.00% ABV,26 meses em barricas de carvalho francês.,2016,Seco,Rubi,"Frutas vermelhas, floral, tosta, especiarias","Frutado, médio corpo, boa acidez, taninos macios, amadeirado, ",15 °C,5 anos,"Salmão defumado, atum grelhado com legumes, risoto de carne-seca com requeijão, penne ao sugo, batatas recheadas com queijo e bacon, iscas de filé-mignon."
https://wine.com.br/vinhos/fantinel-refosco-borgo-tesis-doc-grave-2015/prod17102.html,Fantinel Refosco Borgo Tesis DOC Grave 2015,4.0,4,"Tinto com aromas de frutas vermelhas frescas, com delicada nota floral e nuance vegetal. Em boca possui fruta em evidência, excelente frescor, corpo de leve a médio e taninos presentes. Elaborado por um dos produtores mais renomados ao norte da Itália, na região do Friuli, a Fantinel, esse exemplar é produzido com uma uva típica italiana e ainda pouco conhecida pelo brasileiro, a Refosco dal Pedunculo Rosso.",Tinto,Itália-Friuli,Fantinel,12.50% ABV,,2015,Seco,Rubi.,"Frutas vermelhas frescas, com delicada nota floral e nuance vegetal.","Com fruta em evidência, excelente frescor, corpo de leve a médio, com taninos presentes.",15 °C,5 anos,"Risoto de bacon com tomate seco, costeleta suína assada, pizzas variadas, penne ao molho de queijo, bombom de alcatra com legumes, lasanha gratinada."
https://wine.com.br/vinhos/maycas-del-limari-reserva-sumaq-syrah-2016/prod19262.html,Maycas del Limarí Reserva Sumaq Syrah 2016,4.0,47,"Produzido no extremo norte do Chile, este vinho é assinado por Marcelo Papa, um renomado enólogo que conhece com detalhes o terroir do Valle del Limarí. O rótulo deste vinho celebra a civilização que antigamente habitava o Valle del Limarí, enfatizando o cultivo em terraços, típicos dessa cultura.",Tinto,,Maycas del Limarí,13.50% ABV,8 meses em barricas de carvalho francês.,2016,Seco,Rubi,"Frutas vermelhas, especiarias, chocolate, defumado","Médio corpo, boa acidez, taninos macios",15 °C,6 anos,"Polenta com ragu de costela, carne seca na moranga, risoto de bacon com tomate seco, nhoque ao molho de calabresa, cupim no bafo, queijos duros."
https://wine.com.br/vinhos/chateau-vieux-bonneau-montagne-saint-emilion-a-o-c-2015/prod23478.html,Château Vieux Bonneau Montagne Saint-Émilion A.O.C. 2015,4.0,12,"O solo é predominantemente argila e calcário, com alguma presença de argila e areia no oeste. Os vinhos variam de vermelho brilhante a cereja preta. No nariz, eles são animados, intensos e poderosos. O paladar é cheio e generoso.",Tinto,França-Montagne Saint-Émilion,SCEV Despagne & Fils,14.50% ABV,1 ano em barricas de carvalho.,2015,Seco,Rubi profundo,"Frutas vermelhas, frutas negras, cacau, tostado","Frutado, taninos sedosos e final longo",18 °C,8 anos,"Entrecôte com batata rústica, coq au vin, lombinho confitado, lasanha de berinjela, frango com batatas gratinadas com queijo gouda."
https://wine.com.br/vinhos/fleur-du-cap-essence-du-cap-pinotage-2016/prod19932.html,Fleur du Cap Essence du Cap Pinotage 2016,3.5,6,"Esse tinto elaborado com a Pinotage, uma uva tinta nativa da África do Sul, é amadurecido em barricas de carvalho de diferentes origens e usos, agregando complexidade ao vinho. Esse rótulo integra a linha Essence du Cap, que busca expressar a essência das uvas e dos terroirs sul-africanos.",Tinto,África do Sul-Western Cape,Fleur Du Cap,14.00% ABV,"12 meses em barricas de carvalho francês e americano, de segundo e terceiro uso. ",2016,Seco,Rubi,"Ameixa madura, groselha, especiarias, leve amadeirado","Frutado, corpo de médio para encorpado, taninos presentes, acidez agradável, leve amadeirado",15 °C,5 anos,"Churrasco, empadão de carne, talharim com almôndegas ao sugo, berinjela à parmegiana, risoto quatro queijos, carne-seca com abóbora."
https://wine.com.br/vinhos/fleur-du-cap-essence-du-cap-chenin-blanc-2017/prod19154.html,Fleur du Cap Essence du Cap Chenin Blanc 2017,4.5,12,"Este vinho nasce da ideia de ""liberdade de expressão"". E isso é proporcionado pela denominação de origem Western Cape, que abrange vários distritos com diferentes terroirs, e a criatividade dos enólogos, que misturam uma mesma variedade porém de vinhedos diferentes, elaborando um exemplar de personalidade única.",Branco,África do Sul-Western Cape,Fleur Du Cap,13.00% ABV,"20% do vinho em barricas de carvalho francês, o restante em tanques de inox, sobre as borras finas.",2017,Seco,Amarelo-claro,"Frutas tropicais, limão, especiarias","Corpo de leve para médio, boa acidez, frutado, bom final",8 °C,4 anos,"Ceviche de linguado, suflê de frango, espetinho de camarão, fettuccine com frutos do mar, espaguete de abobrinha com cogumelos, e queijos brancos frescos."
https://wine.com.br/vinhos/paine-syrah-2018/prod22126.html,Paine Syrah 2018,4.0,45,"Este é um Syrah descomplicado, que apresenta gostosa harmonia entre as características da uva que lhe deu origem e a influência do breve amadurecimento em carvalho. Para ser apreciado a qualquer momento, acompanhando uma refeição ou apenas ser degustado sem compromisso.",Tinto,,VyF Wines,12.50% ABV,"30% do vinho por 4 meses em barricas de carvalho francês e americano.
",2018,Meio Seco/Demi-Sec,Rubi,"Frutas negras, especiarias","Leve, acidez agradável, taninos macios",15 °C,3 anos,"Alcatra grelhada, pizza portuguesa, lasanha à bolonhesa, pimentão recheado, assado de berinjela com tomate e cebola, queijos semi-duros."
https://wine.com.br/vinhos/tenuta-sant-antonio-dei-gigli-d-o-c-g-amarone-della-valpolicella-2013/prod19780.html,Tenuta Sant`Antonio dei Gigli D.O.C.G. Amarone della Valpolicella 2013,,,"Este exemplar representa com nobreza a família dos Amarones, um clássico no mundo do vinho e grande expressão da vitivinicultura do Vêneto. É elaborado pela Tenuta Sant'Antonio, uma vinícola familiar comandada por quatro irmão movidos por uma mesma paixão nascida na infância, nos vinhedos da família. Foi pontuado pela Wine Enthusiast com 90 pontos.",Tinto,Itália-Valpolicella,Tenuta Sant'Antonio,16.00% ABV,3 anos em barricas novas de carvalho.,2013,Meio Seco/Demi-Sec,Rubi com reflexo granada,"Frutas negras maduras, mineral, alcaçuz, pimenta preta, tabaco, especiarias, chocolate","Encorpado, boa acidez, taninos aveludados, complexo, intenso, final longo",16 °C,20 anos,"Para ser apreciado por si só, ou com paleta de cordeiro ao molho de vinho, pernil de javali assado, risoto de funghi com tomate seco, coxa de pato confitada, e queijos duros."
https://wine.com.br/vinhos/maycas-del-limari-reserva-sumaq-pinot-noir-tinto-2017/prod19259.html,Maycas Del Limarí Reserva Sumaq Pinot Noir Tinto 2017,4.0,33,"A brisa fresca vinda do Oceano Pacífico e os solos calcários, ricos em barro vermelho, do Vale do Limarí levaram o enólogo Marcelo Papa a criar o projeto que denominou de ""Vale Mágico"", que é hoje a vinícola Maycas del Limarí, revelando exemplares memoráveis como este Pinot Noir, vinho revelação pelo Descorchados 2018.",Tinto,,Maycas del Limarí,13.50% ABV,Em barricas de carvalho francês.,2017,Seco,Rubi,"Groselha, framboesa, morango, tosta, cacau, especiarias, terroso","Corpo de médio para leve, acidez agradável, frutado, taninos delicados, bom final",15 °C,5 anos,"Escalope de filé mignon à parisiense, atum grelhado com crosta de gergelim, bucatini all'amatriciana, bruschetta de presunto cru e muçarela de búfala, pizza de lombo canadense, queijos como edam e gouda."
https://wine.com.br/vinhos/maycas-del-limari-reserva-especial-syrah-2015/prod19261.html,Maycas del Limarí Reserva Especial Syrah 2015,4.0,5,"O enólogo Marcelo Papa foi um dos pioneiros em reconhecer o potencial do Vale del Limarí, região próxima ao deserto de Atacama, e deu início ao projeto que hoje é a vinícola Maycas, produzindo vinhos memoráveis, como você pode conferir nesse exemplar.",Tinto,,Maycas del Limarí,13.50% ABV,18 meses em barricas de carvalho francês.,2015,Seco,Rubi intenso,"Frutas negras, defumado, cacau, especiarias picantes","Corpo de médio para encorpado, fresco, frutado, amadeirado, final longo",16 °C,7 anos,"Filé ao poivre, rabada com aipim, lasanha de berinjela, risoto de paio, galinha ao molho pardo, e queijos semiduros."
https://wine.com.br/vinhos/calyptra-vivendo-reserve-sauvignon-blanc-2017/prod19772.html,Calyptra Vivendo Reserve Sauvignon Blanc 2017,4.0,2,"Elaborado apenas com uvas da própria vinícola, cultivadas em uma altitude de 1000 metros, esse branco integra a linha de entrada da Calyptra, que já começa na categoria Reserva. Com boa presença em boca, esse exemplar não passa despercebido.",Branco,,Calyptra,13.50% ABV,12 meses em tanques de aço inox sobre as borras.,2017,Seco,Amarelo-claro,"Frutas amarelas, herbáceo, cítrico, floral","Corpo de leve para médio, boa acidez, frutado",9 °C,5 anos,"Salada caprese, pastel de queijo com ervas finas, peixe grelhado com legumes, culinária japonesa, espaguete ao limão, e queijos frescos."
https://wine.com.br/vinhos/canepa-novisimo-rose-2018/prod22193.html,Canepa Novísimo Rosé 2018,4.0,57,"Esse exemplar compõe a linha Novísimo da Viña Canepa, cujos vinhos são fáceis de beber e são ideais para harmonizar com ocasiões ou pratos cotidianos.",Rosé,,Viña Canepa,12.00% ABV,Em tanques de aço inox.,2018,Meio Seco/Demi-Sec,Rosa claro,"Morango, framboesa, cereja, floral","Leve, acidez agradável, frutado",8 °C,3 anos,"Sashimi de salmão, camarão na moranga, carpaccio, steak tartare, salada caprese, queijos frescos."
https://wine.com.br/vinhos/bobal-desanjuan-vinas-viejas-d-o-p-utiel-requena-2016/prod19718.html,Bobal deSanjuan Viñas Viejas D.O.P. Utiel-Requena 2016,4.0,27,"A uva Bobal que dá origem a esse vinho, proveniente de vinhas velhas com 60 a 80 anos de idade, é a segunda variedade mais produzida na Espanha, cultivada quase que exclusivamente nas regiões de Utiel-Requena e Manchuela. Uma grata surpresa que entrega vinhos muito agradáveis, com tipicidade e de personalidade.",Tinto,Espanha-Utiel-Requena,Valsangiacomo,13.50% ABV,"8 meses, sendo 7% em barricas grandes de carvalho francês, e o restante em tanques de concreto",2016,Seco,Rubi,"Frutas vermelhas, pimenta preta e alcaçuz","Leve, frutado, picante, boa acidez, taninos sutis",15 °C,5 anos,"Tapas de presunto cru, arroz carreteiro, bife de chorizo ao chimichurri, mignon ao molho madeira com mandioquinha, risoto de beterraba e cenoura, e queijos semiduros."
